小地主vipcn2406.6.3.1
佛系更新。尽量更新。
20240828 少儿频道隐藏系列



🐉黑龙江移动,#genre#
安徽卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3540416BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXv1bCET6%2FGP6LFvnNC2DgGVSARKsxkWGZw7vFUuOj2Qc9XJS6ezvAUx%2FdaE2fSJr3cdTmmqJgNdIzUOCi9%2BOyg
山东卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN911992BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUYPFYDnFP%2FDAPuH7S4egu
广西卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000045BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUd3JM2PCgDefrKOVZLNt0QPdo%2FUL80msfbhDYvoWpNl3Ui3SDbjEyrngRN3z0PFPHWA%2BXaedl3%2F3flCrB%2Fqh7fg
河北卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN100000002BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF
河南卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000044BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUd3JM2PCgDefrKOVZLNt0QOuXozn3alq9%2BUx7ZLG1w9aOfw%2Ftj8uByLI%2F9b3T9xKHSKRmZDiwMOFotvfGaGd4Uw
浙江卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111130BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUclW6AUI%2FSIO%2Bs%2F9KaqCfRAwoDIwMxbrlyyVy9x6ZDKnvfae09h%2Fzg38THB%2B%2FvaO%2BqCb7fDXq%2F%2BRzM2c4SN6TJM
海南卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN4252684BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUaBeOsoiQC4O7YVlhWLaUupjXkJIrEMFMF2spHJh%2FN1RLi84Ue88x97wZoubXLeSwCFBwRVp81CkC12%2Foosdnmw
深圳卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181362BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF
湖北卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN911989BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTjwoxLREP8RbFWdRUM4faswoDIwMxbrlyyVy9x6ZDKnEdPk51m%2FYpbAXpN4hljdv%2Fuo7x98HZteEPqTZvSaqAE
湖南卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181358BESTVSMGSMG9/index.m3u8?AuthInfo=LeeLm7fxHHFwZahyMzl5ogiSnfzPlncDU3c0s0oCKsWsEZySe%2Bkut33UVqIiB65CfM7MDQ1hYUcQovfIFJ9Z6Q%3D%3D
贵州卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN4252663BESTVSMGSMG9/index.m3u8?AuthInfo=HvxAnviJgPXDnk9P57ymipwrKylweon0UUP7l8%2Ft60bzXPxslYs8q1sd2Vjyy0qkPM1AiRtWIl9fFGxElNWd0Q%3D%3D
重庆卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3840707BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUexeCsKxlG2LwkJhai31bTFVx1a9Sup7dkPMGVMX2%2Byf7FdK%2F47YrMnN4FTTQ%2B1lu6KCMf7MV7FmSuEDyoLe%2Bvo
黑龙江卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181356BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF







湖南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010058/index.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/index.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/index.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/index.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/index.m3u8
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/index.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/index.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/index.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/index.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/index.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/index.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/index.m3u8
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010100/index.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010053/index.m3u8
青海卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010111/1.m3u8
青海卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010111/index.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010056/1.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010056/index.m3u8
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
三沙卫视,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000319/1.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/index.m3u8
江苏卫视,http://[2409:8087:4c0a:22:1::4]:6610/170000001115/UmaiCHAN111129BESTVSMGSMG/index.m3u8?AuthInfo=NUJN2wb9BN2ZpCMOWq02OFinu7ChPwzZMEr4DA515M17sMI3p4W2558kb4tCId2lGsuMahdPCa7cTmyBxd%2BPXg%3D%3D


山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8

浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://f504b4.netsite.cc/proxy/1076829733/1076829733.m3u8


其他
北京新闻,http://live.funhillrm.com/5/sd/live.m3u8
房山,http://live.funhillrm.com/2/sd/live.m3u8
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
MyTime电影,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.to





🇭🇰港澳国际,#genre#
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://mtw.so/5NPX0U

1905电影国外,http://xxw.me0.cn/1905dy.php?id=1905b
1905电影国内,http://xxw.me0.cn/1905dy.php?id=1905a


凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8


黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
东方影视,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281&yang-1989#http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
东方财经,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281&yang-1989#http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281
五星体育,http://[2409:8087:5e08:24::15]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19594820240419041339000523



RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8

RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8 
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8 
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8 
RTHK34,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8

寰球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8

大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8

人民铁道,http://39.162.27.11:8081/newlive/live/hls/2/live.m3u8
郑州铁路局,http://39.162.27.11:8081/newlive/live/hls/1/live.m3u8
济铁电视台,http://117.72.68.25:9930/qilu.php?id=jnjrtv



🔥河北,#genre#
河北电信1
河北卫视,http://27.184.66.210:1024/rtp/239.254.200.174:6000
河北经济生活,http://27.184.66.210:1024/rtp/239.254.200.18:6000
河北都市,http://27.184.66.210:1024/rtp/239.254.200.19:6000
河北影视剧,http://27.184.66.210:1024/rtp/239.254.200.20:6000
河北少儿科教,http://27.184.66.210:1024/rtp/239.254.200.21:6000
河北公共,http://27.184.66.210:1024/rtp/239.254.200.22:6000
河北农民,http://27.184.66.210:1024/rtp/239.254.200.23:6000
睛彩河北,http://27.184.66.210:1024/rtp/239.254.200.27:6000
三佳购物,http://27.184.66.210:1024/rtp/239.254.200.143:6000
优购物,http://27.184.66.210:1024/rtp/239.254.201.78:6283
快乐购,http://27.184.66.210:1024/rtp/239.254.201.79:7196
家有购物,http://27.184.66.210:1024/rtp/239.254.201.80:7192
聚鲨环球精选,http://27.184.66.210:1024/rtp/239.254.201.81:7191
家家购物,http://27.184.66.210:1024/rtp/239.254.201.144:7262
央广购物,http://27.184.66.210:1024/rtp/239.254.201.202:7268
河北杂技频道,http://27.184.66.210:1024/rtp/239.254.201.139:7203
CCTV-1综合,http://27.184.66.210:1024/rtp/239.254.200.45:8008
CCTV-2财经,http://27.184.66.210:1024/rtp/239.254.200.158:6000
CCTV-3综艺,http://27.184.66.210:1024/rtp/239.254.201.152:7205
CCTV-4中文国际,http://27.184.66.210:1024/rtp/239.254.200.190:6307
CCTV-5体育,http://27.184.66.210:1024/rtp/239.254.201.153:7206
CCTV-6电影,http://27.184.66.210:1024/rtp/239.254.201.154:7207
CCTV-7国防军事,http://27.184.66.210:1024/rtp/239.254.200.159:6000
CCTV-8电视剧,http://27.184.66.210:1024/rtp/239.254.201.155:7208
CCTV-9纪录,http://27.184.66.210:1024/rtp/239.254.200.59:8112
CCTV-10科教,http://27.184.66.210:1024/rtp/239.254.200.160:6000
CCTV-11戏曲,http://27.184.66.210:1024/rtp/239.254.201.123:8120
CCTV-12社会与法,http://27.184.66.210:1024/rtp/239.254.200.161:6000
CCTV-13新闻,http://27.184.66.210:1024/rtp/239.254.200.9:8264
CCTV-14少儿,http://27.184.66.210:1024/rtp/239.254.200.162:6000
CCTV-15音乐,http://27.184.66.210:1024/rtp/239.254.201.124:8136
CCTV-17农业农村,http://27.184.66.210:1024/rtp/239.254.201.120:8144
CCTV-5+体育赛事,http://27.184.66.210:1024/rtp/239.254.200.46:8004
CGTN,http://27.184.66.210:1024/rtp/239.254.200.12:8056
湖南卫视,http://27.184.66.210:1024/rtp/239.254.200.48:8012
浙江卫视,http://27.184.66.210:1024/rtp/239.254.200.53:8036
江苏卫视,http://27.184.66.210:1024/rtp/239.254.200.51:8028
安徽卫视,http://27.184.66.210:1024/rtp/239.254.200.163:6000
东南卫视,http://27.184.66.210:1024/rtp/239.254.201.13:6291
北京卫视,http://27.184.66.210:1024/rtp/239.254.200.47:8024
天津卫视,http://27.184.66.210:1024/rtp/239.254.200.54:1234
辽宁卫视,http://27.184.66.210:1024/rtp/239.254.200.57:8056
山东卫视,http://27.184.66.210:1024/rtp/239.254.200.55:8052
云南卫视,http://27.184.66.210:1024/rtp/239.254.200.68:8108
河南卫视,http://27.184.66.210:1024/rtp/239.254.201.16:7174
黑龙江卫视,http://27.184.66.210:1024/rtp/239.254.200.49:8016
四川卫视,http://27.184.66.210:1024/rtp/239.254.200.202:6325
江西卫视,http://27.184.66.210:1024/rtp/239.254.201.12:6290
贵州卫视,http://27.184.66.210:1024/rtp/239.254.201.20:6315
深圳卫视,http://27.184.66.210:1024/rtp/239.254.200.50:8020
湖北卫视,http://27.184.66.210:1024/rtp/239.254.200.164:6000
东方卫视,http://27.184.66.210:1024/rtp/239.254.200.52:8032
重庆卫视,http://27.184.66.210:1024/rtp/239.254.200.203:6323
山西卫视,http://27.184.66.210:1024/rtp/239.254.200.83:8172
广东卫视,http://27.184.66.210:1024/rtp/239.254.200.56:8048
广西卫视,http://27.184.66.210:1024/rtp/239.254.200.80:8300
吉林卫视,http://27.184.66.210:1024/rtp/239.254.201.15:6339
陕西卫视,http://27.184.66.210:1024/rtp/239.254.200.82:8140
内蒙古卫视,http://27.184.66.210:1024/rtp/239.254.200.84:8176
青海卫视,http://27.184.66.210:1024/rtp/239.254.200.85:8184
海南卫视,http://27.184.66.210:1024/rtp/239.254.201.125:6288
宁夏卫视,http://27.184.66.210:1024/rtp/239.254.200.87:8124
西藏卫视,http://27.184.66.210:1024/rtp/239.254.200.88:8164
新疆卫视,http://27.184.66.210:1024/rtp/239.254.200.89:8160
甘肃卫视,http://27.184.66.210:1024/rtp/239.254.200.90:8188
kaku少儿,http://27.184.66.210:1024/rtp/239.254.200.91:9248
金鹰卡通,http://27.184.66.210:1024/rtp/239.254.200.92:9252
嘉佳卡通,http://27.184.66.210:1024/rtp/239.254.201.201:7269
优漫卡通,http://27.184.66.210:1024/rtp/239.254.201.203:7178
山东教育,http://27.184.66.210:1024/rtp/239.254.200.247:4120
纪实人文,http://27.184.66.210:1024/rtp/239.254.200.58:8060
CETV-1,http://27.184.66.210:1024/rtp/239.254.200.225:6259
BTV科教纪实,http://27.184.66.210:1024/rtp/239.254.200.188:6311
金鹰纪实,http://27.184.66.210:1024/rtp/239.254.200.189:6293
石家庄新闻综合,http://27.184.66.210:1024/rtp/239.254.200.157:6000
石家庄娱乐,http://27.184.66.210:1024/rtp/239.254.200.29:6000
石家庄生活,http://27.184.66.210:1024/rtp/239.254.200.30:6000
石家庄都市,http://27.184.66.210:1024/rtp/239.254.200.31:6000
承德新闻综合,http://27.184.66.210:1024/rtp/239.254.200.32:6000
承德公共,http://27.184.66.210:1024/rtp/239.254.200.33:6000
张家口新闻综合,http://27.184.66.210:1024/rtp/239.254.200.35:6000
张家口公共,http://27.184.66.210:1024/rtp/239.254.200.36:6000
秦皇岛新闻综合,http://27.184.66.210:1024/rtp/239.254.200.39:6000
秦皇岛公共,http://27.184.66.210:1024/rtp/239.254.200.40:6000
秦皇岛影视,http://27.184.66.210:1024/rtp/239.254.200.41:6000
唐山新闻综合,http://27.184.66.210:1024/rtp/239.254.200.166:6000
唐山生活服务,http://27.184.66.210:1024/rtp/239.254.200.167:6000
唐山影视,http://27.184.66.210:1024/rtp/239.254.200.168:6000
唐山公共,http://27.184.66.210:1024/rtp/239.254.200.169:6000
廊坊新闻,http://27.184.66.210:1024/rtp/239.254.200.183:6000
廊坊公共,http://27.184.66.210:1024/rtp/239.254.200.184:6000
沧州新闻综合,http://27.184.66.210:1024/rtp/239.254.200.42:6000
沧州公共,http://27.184.66.210:1024/rtp/239.254.200.43:6000
沧州影视娱乐,http://27.184.66.210:1024/rtp/239.254.200.44:6000
保定新闻综合,http://27.184.66.210:1024/rtp/239.254.200.144:6000
保定公共频道,http://27.184.66.210:1024/rtp/239.254.200.145:6000
保定生活健康,http://27.184.66.210:1024/rtp/239.254.200.146:6000
衡水新闻综合,http://27.184.66.210:1024/rtp/239.254.200.147:6000
衡水公共,http://27.184.66.210:1024/rtp/239.254.200.149:6000
邢台综合,http://27.184.66.210:1024/rtp/239.254.200.150:6000
邢台城市生活,http://27.184.66.210:1024/rtp/239.254.200.152:6000
邯郸新闻综合,http://27.184.66.210:1024/rtp/239.254.200.153:6000
邯郸公共,http://27.184.66.210:1024/rtp/239.254.200.154:6000
邯郸科技教育,http://27.184.66.210:1024/rtp/239.254.200.155:6000
电视指南,http://27.184.66.210:1024/rtp/239.254.200.142:6256
第一剧场,http://27.184.66.210:1024/rtp/239.254.200.93:6227
风云剧场,http://27.184.66.210:1024/rtp/239.254.200.94:6228
怀旧剧场,http://27.184.66.210:1024/rtp/239.254.200.95:6229
风云音乐,http://27.184.66.210:1024/rtp/239.254.200.96:6230
风云足球,http://27.184.66.210:1024/rtp/239.254.200.97:6231
高尔夫网球,http://27.184.66.210:1024/rtp/239.254.200.98:6232
天元围棋,http://27.184.66.210:1024/rtp/239.254.201.156:6270
武术世界,http://27.184.66.210:1024/rtp/239.254.200.100:6234
兵器科技,http://27.184.66.210:1024/rtp/239.254.200.101:6235
世界地理,http://27.184.66.210:1024/rtp/239.254.200.102:6236
老故事,http://27.184.66.210:1024/rtp/239.254.200.104:6237
环球奇观,http://27.184.66.210:1024/rtp/239.254.200.105:6238
文物宝库,http://27.184.66.210:1024/rtp/239.254.200.106:6239
国学,http://27.184.66.210:1024/rtp/239.254.200.107:6255
茶频道,http://27.184.66.210:1024/rtp/239.254.200.228:6258
女性时尚,http://27.184.66.210:1024/rtp/239.254.200.110:6241
文化精品,http://27.184.66.210:1024/rtp/239.254.200.111:6251
早期教育,http://27.184.66.210:1024/rtp/239.254.200.114:6244
快乐垂钓,http://27.184.66.210:1024/rtp/239.254.200.229:6257
书画,http://27.184.66.210:1024/rtp/239.254.200.217:6267
摄影,http://27.184.66.210:1024/rtp/239.254.200.119:6246
梨园,http://27.184.66.210:1024/rtp/239.254.200.120:6247
靓妆,http://27.184.66.210:1024/rtp/239.254.200.122:6249
汽摩,http://27.184.66.210:1024/rtp/239.254.200.103:6252
CETV-2,http://27.184.66.210:1024/rtp/239.254.200.226:6260
CETV-4,http://27.184.66.210:1024/rtp/239.254.200.227:6261
游戏竞技,http://27.184.66.210:1024/rtp/239.254.201.157:6269
中学生,http://27.184.66.210:1024/rtp/239.254.200.113:6243
新动漫,http://27.184.66.210:1024/rtp/239.254.201.158:7170
网络棋牌,http://27.184.66.210:1024/rtp/239.254.201.159:7169
先锋乒羽,http://27.184.66.210:1024/rtp/239.254.201.160:7172
环球旅游,http://27.184.66.210:1024/rtp/239.254.201.161:6264
车迷,http://27.184.66.210:1024/rtp/239.254.201.162:6266
游戏风云,http://27.184.66.210:1024/rtp/239.254.201.163:6354
欢笑剧场,http://27.184.66.210:1024/rtp/239.254.201.164:6355
全纪实,http://27.184.66.210:1024/rtp/239.254.201.200:6356
动漫秀场,http://27.184.66.210:1024/rtp/239.254.201.165:6358
生活时尚,http://27.184.66.210:1024/rtp/239.254.201.166:6359
都市剧场,http://27.184.66.210:1024/rtp/239.254.201.167:6360
极速汽车,http://27.184.66.210:1024/rtp/239.254.201.168:6362
央视台球,http://27.184.66.210:1024/rtp/239.254.201.171:7176
求索纪录,http://27.184.66.210:1024/rtp/239.254.201.176:7221
七彩戏剧,http://27.184.66.210:1024/rtp/239.254.201.180:7213
东方财经,http://27.184.66.210:1024/rtp/239.254.201.181:7214
金色学堂,http://27.184.66.210:1024/rtp/239.254.201.182:7227
法治天地,http://27.184.66.210:1024/rtp/239.254.201.183:7226
中华特产,http://27.184.66.210:1024/rtp/239.254.201.184:6263
四海钓鱼,http://27.184.66.210:1024/rtp/239.254.201.185:6363
优优宝贝,http://27.184.66.210:1024/rtp/239.254.201.186:6272
生态环境,http://27.184.66.210:1024/rtp/239.254.201.187:6226
家庭理财,http://27.184.66.210:1024/rtp/239.254.201.188:6366
财富天下,http://27.184.66.210:1024/rtp/239.254.200.124:6370
中华美食,http://27.184.66.210:1024/rtp/239.254.201.189:7171
电视指南,http://27.184.66.210:1024/rtp/239.254.201.217:7250
第一剧场,http://27.184.66.210:1024/rtp/239.254.201.218:7258
风云剧场,http://27.184.66.210:1024/rtp/239.254.201.219:7257
怀旧剧场,http://27.184.66.210:1024/rtp/239.254.201.220:7256
风云音乐,http://27.184.66.210:1024/rtp/239.254.201.221:7259
风云足球,http://27.184.66.210:1024/rtp/239.254.201.222:7251
高尔夫网球,http://27.184.66.210:1024/rtp/239.254.201.223:7252
武术世界,http://27.184.66.210:1024/rtp/239.254.201.224:7229
兵器科技,http://27.184.66.210:1024/rtp/239.254.201.225:7249
世界地理,http://27.184.66.210:1024/rtp/239.254.201.226:7254
文物宝库,http://27.184.66.210:1024/rtp/239.254.201.227:7230
女性时尚,http://27.184.66.210:1024/rtp/239.254.201.228:7255
文化精品,http://27.184.66.210:1024/rtp/239.254.201.229:7260
早期教育,http://27.184.66.210:1024/rtp/239.254.201.230:7253
梨园,http://27.184.66.210:1024/rtp/239.254.201.231:7228
CCTV-4中文国际欧洲,http://27.184.66.210:1024/rtp/239.254.201.205:4220
CCTV-4中文国际美洲,http://27.184.66.210:1024/rtp/239.254.201.206:4220
CGTN英文记录,http://27.184.66.210:1024/rtp/239.254.201.208:4220
CGTN西班牙语,http://27.184.66.210:1024/rtp/239.254.201.209:4220
CGTN法语,http://27.184.66.210:1024/rtp/239.254.201.210:4220
CGTN阿拉伯语,http://27.184.66.210:1024/rtp/239.254.201.211:4220
CGTN俄语,http://27.184.66.210:1024/rtp/239.254.201.212:4220
凤凰卫视电影台,http://27.184.66.210:1024/rtp/239.254.201.1:5214
凤凰卫视中文台,http://27.184.66.210:1024/rtp/239.254.201.2:5226
凤凰卫视资讯台,http://27.184.66.210:1024/rtp/239.254.201.3:5227
中国交通频道,http://27.184.66.210:1024/rtp/239.254.201.110:5181
元氏电视,http://27.184.66.210:1024/rtp/239.254.200.191:5169
无极电视,http://27.184.66.210:1024/rtp/239.254.200.220:5167
高邑电视,http://27.184.66.210:1024/rtp/239.254.201.24:5170
栾城电视,http://27.184.66.210:1024/rtp/239.254.200.215:5173
井陉矿区电视,http://27.184.66.210:1024/rtp/239.254.201.14:5175
赞皇电视,http://27.184.66.210:1024/rtp/239.254.200.244:5177
深泽电视,http://27.184.66.210:1024/rtp/239.254.201.108:5180
赵县电视,http://27.184.66.210:1024/rtp/239.254.201.111:5183
晋州电视,http://27.184.66.210:1024/rtp/239.254.201.127:5184
井陉电视,http://27.184.66.210:1024/rtp/239.254.201.215:6167
平泉电视,http://27.184.66.210:1024/rtp/239.254.200.177:5286
滦平电视,http://27.184.66.210:1024/rtp/239.254.201.4:5291
双滦电视,http://27.184.66.210:1024/rtp/239.254.201.63:5293
兴隆电视,http://27.184.66.210:1024/rtp/239.254.201.95:5295
隆化电视,http://27.184.66.210:1024/rtp/239.254.201.142:5296
鹿泉电视,http://27.184.66.210:1024/rtp/239.254.201.204:6166
